id,title,upload_date,view_count,like_count,comment_count,duration,description,tags,url,topic,confidence,rationale,date,dow,dow_num,hosts,host_pair,n_hosts,has_krystal,has_saagar,has_ryan,has_emily,log_views,log_likes,log_duration,segment_position,segments_that_day
b-SS2_D9smk,Bernie CA Candidate Pledges CORPORATE TAKEDOWN,2026-06-10,55344,2739,408,968,"Ryan and Emily are joined by Jane Kim to discuss her run for insurance commissioner in California. 

Jane Kim: https://www.janekim.org/

Sign up for a PREMIUM Breaking Points subscriptions for full early access to uncut shows and LIVE AMAs with the hosts every week: https://breakingpoints.supercast.com/

Merch Store: https://shop.breakingpoints.com/

To listen to Breaking Points as a podcast, check them out on Apple and Spotify

Apple: https://podcasts.apple.com/us/podcast/breaking-points-with-krystal-and-saagar/id1570045623
 
Spotify: https://open.spotify.com/show/033kFeszOZEgO3Wy6ziXKR
 
Instagram: https://www.instagram.com/breakingpoints.yt

Facebook: https://www.facebook.com/people/Breaking-Points/61575893472315/

#news #politics #youtube","['breaking points', 'krystal ball', 'saagar enjeti']",https://www.youtube.com/watch?v=b-SS2_D9smk,Domestic Politics,0.85,California political candidate's campaign platform on corporate regulation.,2026-06-10,Wednesday,2,"['Emily', 'Ryan']",Emily & Ryan,2,0,0,1,1,10.92132353117695,7.915348169263078,6.875232087276577,2,7
MfByeYhsJUg,CIA LYING About Ukraine Putin ASSASSINATION Attempt?,2026-06-10,85207,2658,592,594,"Ryan and Emily discuss the CIA allegedly caught lying about an attempted assassination on Putin. 

Sign up for a PREMIUM Breaking Points subscriptions for full early access to uncut shows and LIVE AMAs with the hosts every week: https://breakingpoints.supercast.com/

Merch Store: https://shop.breakingpoints.com/

To listen to Breaking Points as a podcast, check them out on Apple and Spotify

Apple: https://podcasts.apple.com/us/podcast/breaking-points-with-krystal-and-saagar/id1570045623
 
Spotify: https://open.spotify.com/show/033kFeszOZEgO3Wy6ziXKR
 
Instagram: https://www.instagram.com/breakingpoints.yt

Facebook: https://www.facebook.com/people/Breaking-Points/61575893472315/

#news #politics #youtube","['breaking points', 'krystal ball', 'saagar enjeti']",https://www.youtube.com/watch?v=MfByeYhsJUg,Foreign Policy / War,0.85,Claims about CIA deception regarding Ukraine and Putin assassination.,2026-06-10,Wednesday,2,"['Emily', 'Ryan']",Emily & Ryan,2,0,0,1,1,11.352838869066904,7.885329239273191,6.386879319362645,3,7
scFpi1JbxXg,"Platner BLOWOUT WIN, SLAMS Warmongers In Victory Speech",2026-06-10,228885,9141,2300,1608,"Ryan and Emily discuss Platner's blowout win in Maine. 

Sign up for a PREMIUM Breaking Points subscriptions for full early access to uncut shows and LIVE AMAs with the hosts every week: https://breakingpoints.supercast.com/

Merch Store: https://shop.breakingpoints.com/

To listen to Breaking Points as a podcast, check them out on Apple and Spotify

Apple: https://podcasts.apple.com/us/podcast/breaking-points-with-krystal-and-saagar/id1570045623
 
Spotify: https://open.spotify.com/show/033kFeszOZEgO3Wy6ziXKR
 
Instagram: https://www.instagram.com/breakingpoints.yt

Facebook: https://www.facebook.com/people/Breaking-Points/61575893472315/

#news #politics #youtube","['breaking points', 'krystal ball', 'saagar enjeti']",https://www.youtube.com/watch?v=scFpi1JbxXg,Domestic Politics,0.8,Political candidate campaign victory and anti-war messaging.,2026-06-10,Wednesday,2,"['Emily', 'Ryan']",Emily & Ryan,2,0,0,1,1,12.340974972993946,9.12052506765382,7.382746449738912,4,7
PpG0Jms9LoE,Inflation SOARS As Chip Stocks TUMBLE,2026-06-10,169288,5383,936,743,"Ryan and Emily discuss inflation soaring as tech stocks faulter. 

Sign up for a PREMIUM Breaking Points subscriptions for full early access to uncut shows and LIVE AMAs with the hosts every week: https://breakingpoints.supercast.com/

Merch Store: https://shop.breakingpoints.com/

To listen to Breaking Points as a podcast, check them out on Apple and Spotify

Apple: https://podcasts.apple.com/us/podcast/breaking-points-with-krystal-and-saagar/id1570045623
 
Spotify: https://open.spotify.com/show/033kFeszOZEgO3Wy6ziXKR
 
Instagram: https://www.instagram.com/breakingpoints.yt

Facebook: https://www.facebook.com/people/Breaking-Points/61575893472315/

#news #politics #youtube","['breaking points', 'krystal ball', 'saagar enjeti']",https://www.youtube.com/watch?v=PpG0Jms9LoE,Economy / Finance,0.9,Reports on inflation surge and stock market performance.,2026-06-10,Wednesday,2,"['Emily', 'Ryan']",Emily & Ryan,2,0,0,1,1,12.039356685514607,8.591001118560957,6.610696044717759,5,7
bPB59S5tbuA,Brutal Footage EXPOSES IDF Lies In West Bank Killing,2026-06-10,78431,4950,851,450,"Ryan and Emily discuss brutal footage out of the West Bank as a seven month old was killed by the IDF. 

Sign up for a PREMIUM Breaking Points subscriptions for full early access to uncut shows and LIVE AMAs with the hosts every week: https://breakingpoints.supercast.com/

Merch Store: https://shop.breakingpoints.com/

To listen to Breaking Points as a podcast, check them out on Apple and Spotify

Apple: https://podcasts.apple.com/us/podcast/breaking-points-with-krystal-and-saagar/id1570045623
 
Spotify: https://open.spotify.com/show/033kFeszOZEgO3Wy6ziXKR
 
Instagram: https://www.instagram.com/breakingpoints.yt

Facebook: https://www.facebook.com/people/Breaking-Points/61575893472315/

#news #politics #youtube","['breaking points', 'krystal ball', 'saagar enjeti']",https://www.youtube.com/watch?v=bPB59S5tbuA,Foreign Policy / War,0.85,Coverage of Israeli military actions and allegations of deception.,2026-06-10,Wednesday,2,"['Emily', 'Ryan']",Emily & Ryan,2,0,0,1,1,11.269974536348558,8.507142855562735,6.1092475827643655,6,7
DU861hRiFA4,U.S. BOMBS Iran After Helicopter DOWNED In Hormuz Strait,2026-06-10,246592,6067,1400,1424,"Ryan and Emily discuss the US bombing Iran after a US helicopter was downed in the Strait of Hormuz. 

Sign up for a PREMIUM Breaking Points subscriptions for full early access to uncut shows and LIVE AMAs with the hosts every week: https://breakingpoints.supercast.com/

Merch Store: https://shop.breakingpoints.com/

To listen to Breaking Points as a podcast, check them out on Apple and Spotify

Apple: https://podcasts.apple.com/us/podcast/breaking-points-with-krystal-and-saagar/id1570045623
 
Spotify: https://open.spotify.com/show/033kFeszOZEgO3Wy6ziXKR
 
Instagram: https://www.instagram.com/breakingpoints.yt

Facebook: https://www.facebook.com/people/Breaking-Points/61575893472315/

#news #politics #youtube","['breaking points', 'krystal ball', 'saagar enjeti']",https://www.youtube.com/watch?v=DU861hRiFA4,Foreign Policy / War,0.95,U.S. military bombing of Iran following helicopter incident.,2026-06-10,Wednesday,2,"['Emily', 'Ryan']",Emily & Ryan,2,0,0,1,1,12.41549042798583,8.710619527942297,7.261225091971921,7,7
ktf8vSzbcCg,Vance Panicked In Situation Room Over Epstein Files,2026-06-11,293325,8111,1000,1036,"Krystal and Saagar discuss the background reporting on tense moments in the Trump admin during the heat of the Epstein files. 

Sign up for a PREMIUM Breaking Points subscriptions for full early access to uncut shows and LIVE AMAs with the hosts every week: https://breakingpoints.supercast.com/

Merch Store: https://shop.breakingpoints.com/

To listen to Breaking Points as a podcast, check them out on Apple and Spotify

Apple: https://podcasts.apple.com/us/podcast/breaking-points-with-krystal-and-saagar/id1570045623
 
Spotify: https://open.spotify.com/show/033kFeszOZEgO3Wy6ziXKR
 
Instagram: https://www.instagram.com/breakingpoints.yt

Facebook: https://www.facebook.com/people/Breaking-Points/61575893472315/

#news #politics #youtube","['breaking points', 'krystal ball', 'saagar enjeti']",https://www.youtube.com/watch?v=ktf8vSzbcCg,Domestic Politics,0.75,VP Vance's reaction to Epstein files relates to political leadership response.,2026-06-11,Thursday,3,"['Krystal', 'Saagar']",Krystal & Saagar,2,1,1,0,0,12.589036488291825,9.000976444070345,6.943122422819428,1,6
jwcZjWBLPvI,Morning Joe's Mika UNHINGED Questioning To Platner,2026-06-11,73982,2810,341,219,"Krystal and Saagar discuss Morning Joe's interview with Graham Platner. 

Sign up for a PREMIUM Breaking Points subscriptions for full early access to uncut shows and LIVE AMAs with the hosts every week: https://breakingpoints.supercast.com/

Merch Store: https://shop.breakingpoints.com/

To listen to Breaking Points as a podcast, check them out on Apple and Spotify

Apple: https://podcasts.apple.com/us/podcast/breaking-points-with-krystal-and-saagar/id1570045623
 
Spotify: https://open.spotify.com/show/033kFeszOZEgO3Wy6ziXKR
 
Instagram: https://www.instagram.com/breakingpoints.yt

Facebook: https://www.facebook.com/people/Breaking-Points/61575893472315/

#news #politics #youtube","['breaking points', 'krystal ball', 'saagar enjeti']",https://www.youtube.com/watch?v=jwcZjWBLPvI,Media / Tech,0.8,Criticism of Morning Joe host's interview questioning style.,2026-06-11,Thursday,3,"['Krystal', 'Saagar']",Krystal & Saagar,2,1,1,0,0,11.211577099354628,7.940939762327791,5.389071729816501,2,6
6vhscjhDDmA,Trump: 'I LOVE THE INFLATION',2026-06-11,194176,6151,1300,995,"Krystal and Saagar discuss Trump saying he loves inflation. 

Sign up for a PREMIUM Breaking Points subscriptions for full early access to uncut shows and LIVE AMAs with the hosts every week: https://breakingpoints.supercast.com/

Merch Store: https://shop.breakingpoints.com/

To listen to Breaking Points as a podcast, check them out on Apple and Spotify

Apple: https://podcasts.apple.com/us/podcast/breaking-points-with-krystal-and-saagar/id1570045623
 
Spotify: https://open.spotify.com/show/033kFeszOZEgO3Wy6ziXKR
 
Instagram: https://www.instagram.com/breakingpoints.yt

Facebook: https://www.facebook.com/people/Breaking-Points/61575893472315/

#news #politics #youtube","['breaking points', 'krystal ball', 'saagar enjeti']",https://www.youtube.com/watch?v=6vhscjhDDmA,Economy / Finance,0.85,Trump's statement about inflation reflects economic policy debate.,2026-06-11,Thursday,3,"['Krystal', 'Saagar']",Krystal & Saagar,2,1,1,0,0,12.176520243268149,8.724369949208368,6.902742737158593,3,6
bV8xIpqv18c,REPORT: Trump Strongly Considered NUKING Iran,2026-06-11,191434,6153,1600,1127,"Krystal and Saagar discuss Trump reportedly considering nuking Iran. 

Brandon Weichert: https://weichert.substack.com/ 

Sign up for a PREMIUM Breaking Points subscriptions for full early access to uncut shows and LIVE AMAs with the hosts every week: https://breakingpoints.supercast.com/

Merch Store: https://shop.breakingpoints.com/

To listen to Breaking Points as a podcast, check them out on Apple and Spotify

Apple: https://podcasts.apple.com/us/podcast/breaking-points-with-krystal-and-saagar/id1570045623
 
Spotify: https://open.spotify.com/show/033kFeszOZEgO3Wy6ziXKR
 
Instagram: https://www.instagram.com/breakingpoints.yt

Facebook: https://www.facebook.com/people/Breaking-Points/61575893472315/

#news #politics #youtube","['breaking points', 'krystal ball', 'saagar enjeti']",https://www.youtube.com/watch?v=bV8xIpqv18c,Foreign Policy / War,0.9,Report on Trump considering military strike against Iran.,2026-06-11,Thursday,3,"['Krystal', 'Saagar']",Krystal & Saagar,2,1,1,0,0,12.16229838067865,8.724695046740491,7.027314514039777,4,6
8BazmIsPpwk,Professor Marandi: Iran WELCOMES US Invasion,2026-06-11,289419,11426,1600,1087,"Krystal and Saagar are joined by Professor Marandi to discuss Trump's threats against Iran. 

Mohammad Marandi: https://x.com/s_m_marandi?s=20

Sign up for a PREMIUM Breaking Points subscriptions for full early access to uncut shows and LIVE AMAs with the hosts every week: https://breakingpoints.supercast.com/

Merch Store: https://shop.breakingpoints.com/

To listen to Breaking Points as a podcast, check them out on Apple and Spotify

Apple: https://podcasts.apple.com/us/podcast/breaking-points-with-krystal-and-saagar/id1570045623
 
Spotify: https://open.spotify.com/show/033kFeszOZEgO3Wy6ziXKR
 
Instagram: https://www.instagram.com/breakingpoints.yt

Facebook: https://www.facebook.com/people/Breaking-Points/61575893472315/

#news #politics #youtube","['breaking points', 'krystal ball', 'saagar enjeti']",https://www.youtube.com/watch?v=8BazmIsPpwk,Foreign Policy / War,0.85,Iranian professor commentary on potential U.S. military action.,2026-06-11,Thursday,3,"['Krystal', 'Saagar']",Krystal & Saagar,2,1,1,0,0,12.57563074409978,9.343646739284408,6.99117688712121,5,6
qMmeJFZFLmQ,"BREAKING: Trump Says US WILL TAKE KHARG ISLAND, 'BOMB THE S*** Out Of Iran'",2026-06-11,322916,11029,2600,1593,"Krystal and Saagar discuss Trump saying the US will take Kharg Island. 

Sign up for a PREMIUM Breaking Points subscriptions for full early access to uncut shows and LIVE AMAs with the hosts every week: https://breakingpoints.supercast.com/

Merch Store: https://shop.breakingpoints.com/

To listen to Breaking Points as a podcast, check them out on Apple and Spotify

Apple: https://podcasts.apple.com/us/podcast/breaking-points-with-krystal-and-saagar/id1570045623
 
Spotify: https://open.spotify.com/show/033kFeszOZEgO3Wy6ziXKR
 
Instagram: https://www.instagram.com/breakingpoints.yt

Facebook: https://www.facebook.com/people/Breaking-Points/61575893472315/

#news #politics #youtube","['breaking points', 'krystal ball', 'saagar enjeti']",https://www.youtube.com/watch?v=qMmeJFZFLmQ,Foreign Policy / War,0.95,Trump threatening military action and territorial claims against Iran.,2026-06-11,Thursday,3,"['Krystal', 'Saagar']",Krystal & Saagar,2,1,1,0,0,12.685147506463323,9.308283446306147,7.373374309910049,6,6
3vPmfYgym9g,Trump DOJ Indicts 8 Student Protestors Over Israel,2026-06-12,13778,1103,224,1168,"Ryan and Emily discuss Trump's DOJ indicting student protesters over Israel. 

Amy Doukoure: https://cairmichigan.org/

Sign up for a PREMIUM Breaking Points subscriptions for full early access to uncut shows and LIVE AMAs with the hosts every week: https://breakingpoints.supercast.com/

Merch Store: https://shop.breakingpoints.com/

To listen to Breaking Points as a podcast, check them out on Apple and Spotify

Apple: https://podcasts.apple.com/us/podcast/breaking-points-with-krystal-and-saagar/id1570045623
 
Spotify: https://open.spotify.com/show/033kFeszOZEgO3Wy6ziXKR
 
Instagram: https://www.instagram.com/breakingpoints.yt

Facebook: https://www.facebook.com/people/Breaking-Points/61575893472315/

#news #politics #youtube","['breaking points', 'krystal ball', 'saagar enjeti']",https://www.youtube.com/watch?v=3vPmfYgym9g,Legal / Courts,0.85,"Focuses on DOJ indictments of student protesters, a legal action.",2026-06-12,Friday,4,"['Emily', 'Ryan']",Emily & Ryan,2,0,0,1,1,9.530828396153142,7.005789019253503,7.0630481633881725,1,4
r9giVPvOTV0,Antonio Reynoso HITS BACK At Mamdani Backed DSA Candidate,2026-06-12,7600,606,196,1580,"Ryan and Emily are joined by Antonio Reynoso to discuss Mamdani. 

Antonio Reynoso: https://www.reynosoforcongress.com/

Sign up for a PREMIUM Breaking Points subscriptions for full early access to uncut shows and LIVE AMAs with the hosts every week: https://breakingpoints.supercast.com/

Merch Store: https://shop.breakingpoints.com/

To listen to Breaking Points as a podcast, check them out on Apple and Spotify

Apple: https://podcasts.apple.com/us/podcast/breaking-points-with-krystal-and-saagar/id1570045623
 
Spotify: https://open.spotify.com/show/033kFeszOZEgO3Wy6ziXKR
 
Instagram: https://www.instagram.com/breakingpoints.yt

Facebook: https://www.facebook.com/people/Breaking-Points/61575893472315/

#news #politics #youtube","['breaking points', 'krystal ball', 'saagar enjeti']",https://www.youtube.com/watch?v=r9giVPvOTV0,Domestic Politics,0.9,Coverage of political candidates and DSA endorsement dynamics.,2026-06-12,Friday,4,"['Emily', 'Ryan']",Emily & Ryan,2,0,0,1,1,8.935903526274423,6.406879986069314,7.365180126021013,2,4
66wpxvpeUAs,"Hunter Biden Defends Platner, Loves Mamdani",2026-06-12,18337,1554,387,726,"Ryan and Emily discuss Hunter Biden defending Platner and Mamdani. 

Sign up for a PREMIUM Breaking Points subscriptions for full early access to uncut shows and LIVE AMAs with the hosts every week: https://breakingpoints.supercast.com/

Merch Store: https://shop.breakingpoints.com/

To listen to Breaking Points as a podcast, check them out on Apple and Spotify

Apple: https://podcasts.apple.com/us/podcast/breaking-points-with-krystal-and-saagar/id1570045623
 
Spotify: https://open.spotify.com/show/033kFeszOZEgO3Wy6ziXKR
 
Instagram: https://www.instagram.com/breakingpoints.yt

Facebook: https://www.facebook.com/people/Breaking-Points/61575893472315/

#news #politics #youtube","['breaking points', 'krystal ball', 'saagar enjeti']",https://www.youtube.com/watch?v=66wpxvpeUAs,Domestic Politics,0.8,Discussion of Hunter Biden's political statements and endorsements.,2026-06-12,Friday,4,"['Emily', 'Ryan']",Emily & Ryan,2,0,0,1,1,9.816676155549164,7.348587530927593,6.587550014824796,3,4
